Datetime,chan0,chan1,chan2,chan3
2020-11-15 21:43:07.836,1.699927,1.731178,1.736928,1.735928
2020-11-15 21:43:07.853,1.699177,1.735303,1.737053,1.734553
2020-11-15 21:43:07.870,1.698552,1.734178,1.741053,1.734678
2020-11-15 21:43:07.887,1.696927,1.734178,1.743178,1.736303
2020-11-15 21:43:07.904,1.697052,1.732178,1.741553,1.736678
2020-11-15 21:43:07.921,1.697802,1.730303,1.741053,1.736303
2020-11-15 21:43:07.938,1.698927,1.730678,1.734428,1.736178
2020-11-15 21:43:07.955,1.698552,1.733053,1.737428,1.735178
2020-11-15 21:43:07.972,1.699052,1.735928,1.736678,1.735803
2020-11-15 21:43:07.989,1.698427,1.733803,1.741678,1.735053
2020-11-15 21:43:08.006,1.696052,1.733303,1.741928,1.736178
2020-11-15 21:43:08.023,1.697427,1.729553,1.741428,1.736928
2020-11-15 21:43:08.040,1.697552,1.730178,1.740178,1.735928
2020-11-15 21:43:08.057,1.699177,1.730428,1.737053,1.735303
2020-11-15 21:43:08.075,1.699927,1.731303,1.737178,1.735553
2020-11-15 21:43:08.092,1.698927,1.735803,1.737428,1.735303
2020-11-15 21:43:08.109,1.698677,1.733928,1.742553,1.734928
2020-11-15 21:43:08.126,1.696802,1.733053,1.742178,1.734803
2020-11-15 21:43:08.143,1.697927,1.730428,1.741678,1.735928
2020-11-15 21:43:08.160,1.697677,1.730553,1.740178,1.736178
2020-11-15 21:43:08.177,1.699177,1.730428,1.733803,1.736553
2020-11-15 21:43:08.194,1.698552,1.733178,1.736303,1.734553
2020-11-15 21:43:08.211,1.698427,1.734428,1.737553,1.735553
2020-11-15 21:43:08.228,1.697177,1.733928,1.745178,1.735803
2020-11-15 21:43:08.245,1.697302,1.732428,1.741928,1.736428
2020-11-15 21:43:08.262,1.698052,1.728303,1.741553,1.735678
2020-11-15 21:43:08.279,1.697927,1.729803,1.735553,1.735928
2020-11-15 21:43:08.296,1.700052,1.730053,1.736553,1.735178
2020-11-15 21:43:08.313,1.698427,1.733178,1.737428,1.735928
2020-11-15 21:43:08.330,1.699302,1.733553,1.739678,1.735303
2020-11-15 21:43:08.347,1.697052,1.733303,1.744553,1.734928
2020-11-15 21:43:08.365,1.697552,1.731928,1.741803,1.735803
2020-11-15 21:43:08.382,1.696177,1.728178,1.741678,1.736303
2020-11-15 21:43:08.399,1.697552,1.729553,1.735178,1.735803
2020-11-15 21:43:08.416,1.699677,1.730928,1.737303,1.735303
2020-11-15 21:43:08.433,1.699177,1.734428,1.737553,1.734553
2020-11-15 21:43:08.450,1.698677,1.733678,1.740803,1.735178
2020-11-15 21:43:08.467,1.697052,1.733178,1.743178,1.734428
2020-11-15 21:43:08.484,1.697802,1.731928,1.741928,1.736553
2020-11-15 21:43:08.501,1.697677,1.730553,1.739928,1.736428
2020-11-15 21:43:08.518,1.698302,1.729803,1.737053,1.735553
2020-11-15 21:43:08.536,1.699552,1.730428,1.736928,1.736303
2020-11-15 21:43:08.553,1.698677,1.734553,1.736553,1.734803
2020-11-15 21:43:08.570,1.699177,1.733053,1.737928,1.735428
2020-11-15 21:43:08.587,1.696927,1.734178,1.741928,1.735803
2020-11-15 21:43:08.604,1.697552,1.732178,1.741928,1.736553
2020-11-15 21:43:08.621,1.697427,1.728803,1.740428,1.735678
2020-11-15 21:43:08.638,1.698927,1.730178,1.733928,1.735678
2020-11-15 21:43:08.655,1.698677,1.730553,1.736928,1.735428
2020-11-15 21:43:08.672,1.698802,1.735678,1.736803,1.735803
2020-11-15 21:43:08.689,1.698052,1.733553,1.741928,1.735928
2020-11-15 21:43:08.706,1.696927,1.733428,1.741178,1.735928
2020-11-15 21:43:08.723,1.697677,1.728803,1.742178,1.736303
2020-11-15 21:43:08.740,1.697552,1.730053,1.740303,1.736178
2020-11-15 21:43:08.757,1.699052,1.730928,1.737303,1.736178
2020-11-15 21:43:08.774,1.699302,1.733303,1.737428,1.735303
2020-11-15 21:43:08.791,1.698552,1.734303,1.738928,1.735053
2020-11-15 21:43:08.808,1.697802,1.733303,1.745303,1.735178
2020-11-15 21:43:08.825,1.697927,1.732803,1.742178,1.734803
2020-11-15 21:43:08.842,1.697427,1.727928,1.741678,1.736303
2020-11-15 21:43:08.859,1.698302,1.729928,1.735803,1.736678
2020-11-15 21:43:08.876,1.700177,1.731553,1.736803,1.735553
2020-11-15 21:43:08.893,1.698302,1.736678,1.737428,1.735678
2020-11-15 21:43:08.910,1.698552,1.734428,1.739428,1.735553
2020-11-15 21:43:08.927,1.696677,1.733803,1.744053,1.735553
2020-11-15 21:43:08.944,1.697302,1.731053,1.741553,1.736178
2020-11-15 21:43:08.961,1.697802,1.729928,1.739803,1.735553
2020-11-15 21:43:08.978,1.699177,1.730303,1.734053,1.735678
2020-11-15 21:43:08.995,1.698302,1.731303,1.737303,1.735053
2020-11-15 21:43:09.012,1.698427,1.735678,1.737178,1.734803
2020-11-15 21:43:09.029,1.698552,1.733303,1.743553,1.734553
2020-11-15 21:43:09.046,1.696552,1.732553,1.741928,1.735678
2020-11-15 21:43:09.063,1.696052,1.727803,1.741803,1.735928
2020-11-15 21:43:09.080,1.697302,1.730303,1.738928,1.736303
2020-11-15 21:43:09.097,1.699177,1.730428,1.734678,1.735428
2020-11-15 21:43:09.114,1.698052,1.733678,1.736303,1.734803
2020-11-15 21:43:09.131,1.698302,1.733803,1.736928,1.735678
2020-11-15 21:43:09.148,1.697677,1.733803,1.744053,1.735303
2020-11-15 21:43:09.165,1.697677,1.732428,1.741803,1.736428
2020-11-15 21:43:09.182,1.697427,1.727928,1.741178,1.736428
2020-11-15 21:43:09.199,1.698552,1.730553,1.734928,1.735553
2020-11-15 21:43:09.216,1.699302,1.730428,1.736553,1.734678
2020-11-15 21:43:09.233,1.698927,1.734553,1.736678,1.734928
2020-11-15 21:43:09.250,1.698802,1.733678,1.740553,1.735178
2020-11-15 21:43:09.267,1.696927,1.733678,1.743553,1.735428
2020-11-15 21:43:09.284,1.697552,1.730053,1.741553,1.736178
2020-11-15 21:43:09.301,1.697302,1.730178,1.740178,1.736553
